date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:25:16	75342/75342	---M--	200	added ('OK')	application/javascript	date:Sun,%2001%20Sep%202019%2014:36:48%20GMT	http://ibet6888.demo.com.my/Scripts/jquery.mmenu.all.js	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Scripts/jquery.mmenu.all.js	(from http://ibet6888.demo.com.my/index.php)
01:25:17	642/642	---M--	200	added ('OK')	application/javascript	date:Sun,%2001%20Sep%202019%2014:36:48%20GMT	http://ibet6888.demo.com.my/Scripts/script-head.js	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Scripts/script-head.js	(from http://ibet6888.demo.com.my/index.php)
01:25:17	3380/3380	---M--	200	added ('OK')	application/javascript	date:Sun,%2001%20Sep%202019%2014:36:48%20GMT	http://ibet6888.demo.com.my/Scripts/jquery.matchHeight-min.js	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Scripts/jquery.matchHeight-min.js	(from http://ibet6888.demo.com.my/index.php)
01:25:17	86927/86927	---M--	200	added ('OK')	application/javascript	date:Sun,%2001%20Sep%202019%2014:36:48%20GMT	http://ibet6888.demo.com.my/Scripts/jquery-3.3.1.min.js	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Scripts/jquery-3.3.1.min.js	(from http://ibet6888.demo.com.my/index.php)
01:25:17	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2011%20Oct%202019%2017:25:16%20GMT	http://ibet6888.demo.com.my/Profile/Profile.php	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Profile/Profile.php	(from http://ibet6888.demo.com.my/index.php)
01:25:17	1034/1034	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Apr%202019%2002:51:34%20GMT	http://ibet6888.demo.com.my/Images/24x24-icon_english.svg	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Images/24x24-icon_english.svg	(from http://ibet6888.demo.com.my/index.php)
01:25:17	524/524	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Apr%202019%2002:51:34%20GMT	http://ibet6888.demo.com.my/Images/24x24-icon_chinese.svg	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Images/24x24-icon_chinese.svg	(from http://ibet6888.demo.com.my/index.php)
01:25:20	20465/20465	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jul%202019%2015:16:43%20GMT	http://ibet6888.demo.com.my/Images/Logo_300x119.png?V=11	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Images/Logo_300x1192b9a.png	(from http://ibet6888.demo.com.my/index.php)
01:25:20	44448/44448	---M--	200	added ('OK')	application/javascript	date:Sun,%2001%20Sep%202019%2014:36:47%20GMT	http://ibet6888.demo.com.my/Scripts/bootstrap-select.min.js	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Scripts/bootstrap-select.min.js	(from http://ibet6888.demo.com.my/index.php)
01:25:21	327/327	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202019%2017:25:20%20GMT	http://ibet6888.demo.com.my/allbet.png	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/allbet.1c.delayed	(from http://ibet6888.demo.com.my/index.php)
01:25:21	326/326	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202019%2017:25:20%20GMT	http://ibet6888.demo.com.my/aztec.png	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/aztec.png	(from http://ibet6888.demo.com.my/index.php)
01:25:22	326/326	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202019%2017:25:20%20GMT	http://ibet6888.demo.com.my/gtsje.png	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/gtsje.png	(from http://ibet6888.demo.com.my/index.php)
01:25:22	333/333	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202019%2017:25:21%20GMT	http://ibet6888.demo.com.my/live-casino.html	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/live-casino.html	(from http://ibet6888.demo.com.my/index.php)
01:25:23	335/335	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202019%2017:25:22%20GMT	http://ibet6888.demo.com.my/sport-betting.html	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/sport-betting.html	(from http://ibet6888.demo.com.my/index.php)
01:25:24	334/334	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202019%2017:25:22%20GMT	http://ibet6888.demo.com.my/online-slots.html	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/online-slots.html	(from http://ibet6888.demo.com.my/index.php)
01:25:24	331/331	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202019%2017:25:23%20GMT	http://ibet6888.demo.com.my/online-4d.html	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/online-4d.html	(from http://ibet6888.demo.com.my/index.php)
01:25:30	128153/128153	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202019%2017:25:17%20GMT	http://ibet6888.demo.com.my/register.php	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/register.html	(from http://ibet6888.demo.com.my/index.php)
01:25:31	32091/32091	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202019%2014:20:22%20GMT	http://ibet6888.demo.com.my/FileUpload/promos-mobile-C-en-us.html	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/FileUpload/promos-mobile-C-en-us.html	(from http://ibet6888.demo.com.my/index.php)
01:25:32	329/329	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202019%2017:25:30%20GMT	http://ibet6888.demo.com.my/zh/index.php	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/zh/index.php	(from http://ibet6888.demo.com.my/index.php)
01:25:32	25564/25564	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jul%202019%2015:17:47%20GMT	http://ibet6888.demo.com.my/Images/Logo_300x146.png?v=121	C:/Users/ACER%20-%20PC/Desktop/ibet6888.com/ibet6888.com/ibet6888.demo.com.my/Images/Logo_300x146285e.png	(from http://ibet6888.demo.com.my/index.php)
